Time_s   F0_Hz
1.398082   1700.092085
1.398832   1695.316496
1.399582   1621.589387
1.400332   1534.035596
1.401082   1519.039344
1.401832   1465.884821
1.402582   1433.871616
1.403332   1382.652970
1.404082   1306.701112
1.404832   1268.008348
1.405582   nan
1.406332   nan
1.407082   nan
1.407832   nan
1.408582   nan
1.409332   nan
1.410082   nan
1.410832   nan
1.411582   nan
1.412332   nan
1.413082   nan
1.413832   nan
1.414582   nan
1.415332   nan
1.416082   nan
1.416832   nan
1.417582   nan
1.418332   nan
1.419082   nan
1.419832   nan
1.420582   nan
1.421332   nan
1.422082   nan
1.422832   nan
1.423582   nan
1.424332   nan
1.425082   nan
1.425832   nan
1.426582   nan
1.427332   nan
1.428082   nan
1.428832   nan
1.429582   nan
1.430332   nan
1.431082   nan
1.431832   nan
1.432582   nan
1.433332   nan
1.434082   nan
1.434832   nan
1.435582   nan
1.436332   nan
1.437082   nan
1.437832   nan
1.438582   nan
1.439332   nan
1.440082   nan
1.440832   nan
1.441582   nan
1.442332   nan
1.443082   nan
1.443832   nan
1.444582   nan
1.445332   nan
1.446082   nan
1.446832   nan
1.447582   nan
1.448332   nan
1.449082   nan
1.449832   nan
1.450582   nan
1.451332   nan
1.452082   nan
1.452832   nan
1.453582   nan
1.454332   nan
1.455082   nan
1.455832   nan
1.456582   nan
1.457332   nan
1.458082   nan
1.458832   nan
1.459582   nan
1.460332   nan
1.461082   nan
1.461832   nan
1.462582   nan
1.463332   nan
1.464082   nan
1.464832   nan
1.465582   nan
1.466332   nan
1.467082   nan
1.467832   nan
1.468582   nan
1.469332   nan
1.470082   nan
1.470832   nan
1.471582   nan
1.472332   nan
1.473082   nan
1.473832   nan
1.474582   nan
1.475332   nan
1.476082   nan
1.476832   nan
1.477582   nan
1.478332   nan
1.479082   nan
1.479832   nan
1.480582   nan
1.481332   nan
1.482082   nan
1.482832   nan
1.483582   nan
1.484332   nan
1.485082   nan
1.485832   nan
1.486582   nan
1.487332   nan
1.488082   nan
1.488832   nan
1.489582   1241.935739
1.490332   1263.601747
1.491082   1296.568004
1.491832   1323.534987
1.492582   1357.393002
1.493332   1379.355347
1.494082   1395.842812
1.494832   1445.525907
1.495582   1522.380654
1.496332   1552.907061
1.497082   1553.183281
1.497832   1571.199858
1.498582   1613.059754
1.499332   1632.664906
1.500082   1629.169456
1.500832   1685.344877
1.501582   1850.488761
1.502332   1990.884213
1.503082   1846.104115
1.503832   2032.201106
1.504582   2139.635987
1.505332   2063.866784
1.506082   2206.587976
1.506832   2169.325298
1.507582   2057.124296
1.508332   2072.037171
1.509082   2143.409314
1.509832   2246.853411
1.510582   2218.180780
1.511332   2256.376435
1.512082   2304.887337
1.512832   2402.846241
1.513582   2574.286414
1.514332   2726.800618
1.515082   2778.323290
1.515832   2749.093084
1.516582   2764.247328
1.517332   2798.289240
