Time_s,F0_Hz
2.069491,NaN
2.070741,NaN
2.071991,NaN
2.073241,NaN
2.074491,NaN
2.075741,NaN
2.076991,NaN
2.078241,NaN
2.079491,NaN
2.080741,NaN
2.081991,NaN
2.083241,NaN
2.084491,NaN
2.085741,NaN
2.086991,NaN
2.088241,NaN
2.089491,NaN
2.090741,NaN
2.091991,NaN
2.093241,NaN
2.094491,NaN
2.095741,NaN
2.096991,NaN
2.098241,NaN
2.099491,NaN
2.100741,NaN
2.101991,NaN
2.103241,NaN
2.104491,NaN
2.105741,NaN
2.106991,NaN
2.108241,NaN
2.109491,NaN
2.110741,NaN
2.111991,NaN
2.113241,NaN
2.114491,NaN
2.115741,NaN
2.116991,NaN
2.118241,NaN
2.119491,NaN
2.120741,1749.919308
2.121991,1767.234098
2.123241,1766.907874
2.124491,1584.265245
2.125741,1630.855823
2.126991,1733.701315
2.128241,1774.958152
2.129491,1784.475621
2.130741,1788.342777
2.131991,1778.148362
2.133241,1816.326721
2.134491,1920.052040
2.135741,1862.456205
2.136991,1797.673406
2.138241,1798.311971
2.139491,1852.291907
2.140741,1924.470912
2.141991,2073.173365
2.143241,2131.709281
2.144491,2186.778258
2.145741,2210.596055
2.146991,2240.568514
2.148241,2245.845789
2.149491,2255.988790
2.150741,2266.543275
2.151991,2264.777396
2.153241,2266.646386
2.154491,2270.428016
2.155741,2291.724967
2.156991,2340.423065
2.158241,2442.464981
2.159491,2888.091033
2.160741,3331.523734
2.161991,3436.085941
2.163241,3459.378656
2.164491,3343.883991
2.165741,3331.944979
2.166991,NaN
2.168241,NaN
2.169491,NaN
2.170741,NaN
2.171991,3121.232657
2.173241,3005.039755
2.174491,2781.197103
2.175741,2415.968225
2.176991,2403.200104
2.178241,2397.803764
2.179491,2460.060673
2.180741,2505.996757
2.181991,2481.459787
2.183241,2489.729714
2.184491,2515.598624
2.185741,2541.655321
2.186991,2602.437161
2.188241,2820.626282
2.189491,3257.525713
2.190741,3436.110883
2.191991,3567.978570
2.193241,3565.841120
2.194491,3511.307779
2.195741,3114.225960
2.196991,2785.844079
2.198241,3108.409700
2.199491,3149.926794
2.200741,3290.257306
2.201991,3424.563179
2.203241,3268.389693
2.204491,3002.629094
2.205741,2808.744860
2.206991,2498.719595
2.208241,2438.129980
2.209491,2398.118255
2.210741,2424.221301
2.211991,2447.629932
2.213241,2462.214436
2.214491,2461.323869
2.215741,2477.602001
2.216991,2501.916683
2.218241,2531.827313
2.219491,2531.345966
2.220741,2529.959671
2.221991,2499.082907
2.223241,2475.527536
2.224491,2471.506597
2.225741,2468.542032
2.226991,2471.363818
2.228241,2473.991890
2.229491,2463.847469
2.230741,2453.778831
2.231991,2441.100675
2.233241,2452.104369
2.234491,2463.810273
2.235741,2437.914142
2.236991,2403.595093
2.238241,2395.385091
2.239491,2377.137454
2.240741,2358.469507
2.241991,2334.059514
2.243241,2327.321979
2.244491,2330.793642
2.245741,2316.000502
2.246991,2269.190564
2.248241,2231.670031
2.249491,2193.000957
2.250741,1972.462691
2.251991,3592.561770
2.253241,3586.809038
2.254491,3562.649922
2.255741,3498.368295
2.256991,3429.840310
2.258241,3181.456331
2.259491,3301.465277
2.260741,3484.825514
2.261991,3413.594208
2.263241,3428.892363
2.264491,3485.621519
2.265741,3490.348292
2.266991,3495.465696
2.268241,3208.724173
2.269491,3278.086861
2.270741,3382.817355
2.271991,3435.114808
2.273241,NaN
2.274491,NaN
2.275741,NaN
2.276991,NaN
